구분ID,식당명,이미지,지역,업종,소개,전화번호,주소,찾아가는길,홈페이지
2,목향원,https://img.siksinhot.com/place/1374716250692688.png?w=560&h=448&c=Y,경기> 남양주 - 별내/퇴계원/진접,한국음식 > 한정식,초가집 분위기의 전원 음식점입니다. 아름다운 경치와 자연을 만끽할 수 있습니다. 내부는 목재로 깔끔하게 꾸몄고 아늑한 벽난로가 설치되어 있습니다. 정갈하고 삼삼한 나물을 듬뿍 넣어 비벼먹는 산채비빔밥이 인기입니다.,031-527-2255,경기도 남양주시 덕릉로1071번길 34-12,4호선 당고개역 5분거리,
2,정선한우,https://img.siksinhot.com/place/1377156262831200.png?w=560&h=448&c=Y,경기> 분당-판교/운중동,한국음식 > 꽃등심/등심/육회,180년된 한옥을 개조해서 인테리어를 했다고 합니다. 한옥의 운치를 느끼며 질좋고 맛좋은 한우고기를 즐길 수 있습니다.  보통의 한우고기집은 150g 단위로 팔지만 이 곳은 600g 단위로 판매합니다. 가격이 저렴하다는 게 큰 장점입니다.,031-8017-8014,경기도 성남시 분당구 하오개로 357,운중초등학교에서 운중저수지로 가는 방향 오른편에 위치,
2,갈릴리농원본관,https://img.siksinhot.com/place/1567496909585139.jpg?w=560&h=448&c=Y,경기> 파주시,한국음식 > 장어구이/꼼장어,"무소독, 무항생제 등 친환경에서 직접 기른 장어를 맛볼 수 있는 ‘갈릴리농원’. 주말이면 인근으로 드라이브를 왔다 방문한 손님들로 오픈 시간부터 대기가 이어질 정도로 많은 인기를 끄는 곳입니다. 대표 메뉴 ‘장어구이’는 직접 운영하는 양식장에서 중간 유통과정 없이 공수하여 질 좋은 장어를 합리적인 가격으로 선보입니다. 살이 통통하게 오른 장어는 숯불에서 은은하게 구워 기름기는 쪽 빠지고 쫀득쫀득한 식감을 자랑합니다. 이곳은 육류, 해산물, 술, 음료를 제외한 외부음식을 허용하고 있어 밥, 김치, 버섯, 소시지 등 원하는 음식을 준비하여 장어와 함께 곁들여 먹는 재미가 있습니다.",031-942-8400,경기도 파주시 탄현면 방촌로 1196,11:00 ~ 22:00 OPEN,
2,개성집,https://img.siksinhot.com/place/1351579376098282.jpg?w=560&h=448&c=Y,경기> 남양주 - 덕소/팔당,한국음식 > 라면/칼국수/국수/수제비,"남양주 종합 촬영소 근처에 위치한 국수, 만두 전문점입니다. 촬영을 끝낸 스태프와 배우들이 회식 장소로 종종 이용하는 곳입니다. 오이 소박이 냉국수와 손만두국이 인기 메뉴입니다. 밑반찬으로 내어주던 백김치의 반응이 좋아 별도로 판매도 하고 있습니다. 그외 손칼국수, 만두전골, 묵, 빈대떡 등이 준비되어 있습니다. ",031-576-6497,경기도 남양주시 와부읍 경강로 876,진중삼거리에서 영화촬영소 방향으로 2.8km 거리에 위치. ,
2,CUISSON,https://img.siksinhot.com/place/1475048874036317.jpg?w=560&h=448&c=Y,경기> 분당-판교/운중동,세계음식 > 이태리레스토랑,판교 카페거리에 위치한 고급스러원 퓨전 프렌치 레스토랑입니다. 호텔 레스토랑 비교해도 손색이 없는 인테리어와 서비스로 최고의 레스토랑임을 표방합니다. 초등학생이하의 출입을 제한시켜 조용한 분위기에서 멋진 식사를 할 수 있도록 하였습니다. 다양한 고풍스러운 소품들을 이용한 인테리어 역시 수준급 식당임을 알 수 있습니다. 맛과 분위기가 필요한 기념일에 딱 어울릴만한 레스토랑입니다. 초등학생 포함 어린이는 입장이 불가능합니다.,031-8017-9793,경기도 성남시 분당구 판교역로14번길 16,신백현중학교 옆 어린이공원 길건너에 위치.,
2,반구정나루터집,https://img.siksinhot.com/place/1591678835022007.jpg?w=560&h=448&c=Y,경기> 파주시,한국음식 > 장어구이/꼼장어,"파주 임진강 근처에 있는 '반구정나루터집'. 한옥 형태의 식당과 넓은 마당이 운치 있는 느낌을 주는 곳으로 1969년부터 영업을 시작한 장어구이 전문점입니다. 장어구이는 담백한 소금구이와 간간한 간장 구이, 고추장으로 매콤함을 더한 고추장 구이까지 기호에 맞게 즐기면 됩니다. 얼큰하고 깊은 맛을 주는 메기매운탕도 이곳의 인기 메뉴입니다.",031-952-3472,경기도 파주시 반구정로85번길 13 ,운천역,
2,마방집,https://img.siksinhot.com/place/1355745112803079.jpg?w=560&h=448&c=Y,경기> 하남/미사,한국음식 > 한정식,"1920년부터 3대에 걸쳐 이어온 향토 음식 전문점입니다. 장작불과 가마솥에 밥을 짓고, 손수 키운 유기농 야채로 음식을 만들고 있습니다. 20여가지의 산나물과 토속 된장찌개로 구성된 한정식과 간장과 참기름으로 양념을 한 소고기를 석쇠에 올려 장작불에 구워낸 소장작 불고기가 인기 메뉴입니다. 주말에는 10인 이상 예약가능합니다.",031-791-0011,경기도 하남시 하남대로 674,하남 톨게이트 부근 하남대로부근에 위치,
2,욕쟁이할머니집,https://img.siksinhot.com/place/1458724062125002.jpg?w=560&h=448&c=Y,경기> 포천,한국음식 > 한정식,"일반 흙집을 개조하여 만든 곳으로, 앞마당의 대추나무와 싸리나무 담장 등 옛날 시골집을 분위기입니다. 청국장과 콩비지에 우거지 볶음과 오징어 무침, 돼지 껍데기, 각종 나물 반찬을 한상 차려냅니다. 숯불에 구운 불고기를 곁들이는 손님이 많습니다. 김치를 비롯한 밑반찬과 된장, 집간장, 두부 등은 포장 판매를 하고 있습니다. 예약은 15인이상 가능합니다.",031-542-3667,경기도 포천시 소흘읍 죽엽산로 425,고모리 저수지에서 700미터 근처 ( 호수궁전 인근),
2,아소산 일산본점,https://img.siksinhot.com/place/1463635581774310.png?w=560&h=448&c=Y,경기> 일산-마두/백석,세계음식 > 일본음식/초밥,"4층 건물로 큰 규모를 자랑하며, 비즈니스 모임이나 상견례 등 공식적인 미팅에 적절한 조용한 분위기입니다. 회, 초밥, 우동, 튀김 등 알차게 구성되어 있는 점심, 저녁 코스 요리가 인기 있습니다. ",031-903-5333,경기도 고양시 일산동구 정발산로 128,정발중학교에서 140미터 근처,http://www.asosan.co.kr/
2,산사랑,https://img.siksinhot.com/place/1463463581499795.png?w=560&h=448&c=Y,경기> 용인-수지구/죽전,한국음식 > 한정식,"산나물 정식이 주 메뉴인 한정식 전문점입니다. 광교산 등산로와 접해 있는 정원이 있는 것이 특색입니다. 집에서 직접 담근 장과 김치, 직접 재배한 나물, 국산콩으로 만든 두부를 사용하고 있다고 합니다. 일찍 방문하지 않으면 아예 식사를 할 수 없을 정도로 유명한 곳이며 직접 자연에서 얻어온 나물과 장아찌를 제공합니다.",031-263-6080,경기도 용인시 수지구 샘말로89번길 9,서울-용인 고속도로 서분당IC 낙생저수지 반대방향으로 산길 파인하우스에서 좌회전 바다목장에서 우회전,
2,스시가이센,https://img.siksinhot.com/place/1463633668976187.png?w=560&h=448&c=Y,경기> 안양-범계/평촌,세계음식 > 일본음식/초밥,매일 새벽 노량진 수산시장에서 재료를 가져오는 재료로 요리하는 초밥 전문점입니다. 스시 오마카세가 대표 메뉴이며 합리적인 가격의 점심 특선도 제공합니다. 정성스럽게 제공되는 싱싱하고 맛있는 오마카세 스시를 드시면서 기분 좋은 식사를 할 수 있습니다.,031-386-4131,경기도 안양시 동안구 평촌대로 239 신안메트로칸 206호,범계역 2번 출구 300미터직진 후 스타벅스를끼고 좌회전 후 100미터 전방신호등 건너서 있는 건물,
2,송원막국수,https://img.siksinhot.com/place/1534831627272379.jpg?w=560&h=448&c=Y,경기> 가평군,한국음식 > 라면/칼국수/국수/수제비,"만화 식객에 소개된 막국수 전문점 ‘송원막국수’입니다. 오랜 세월 변함 없는 맛으로 가평에 방문한 관광객들이 즐겨 찾는 곳입니다. 대표 메뉴는 거뭇한 메밀국수 위에 삶은 돼지고기, 양념장, 곱게 간 깨를 수북하게 얹어낸 ‘막국수’입니다. 부드러운 면에 참기름과 깨가 더하는 진한 고소함이 일품입니다. 이곳에서는 육수를 살짝 넣고 겨자, 식초를 넣어 새콤달콤하게 먹는 것을 추천합니다. 두툼한 삼겹살을 푹 삶아 부드러운 식감이 매력적인 ‘제육’도 인기 메뉴입니다. 밑반찬으로 제공되는 김치에 싸서 한입에 먹으면 더욱 맛있게 먹을 수 있습니다.",031-582-1408,경기도 가평군 가평읍 가화로 76-1,가평읍사무소에서 300미터 근처,
2,한소반쭈꾸미,https://img.siksinhot.com/place/1526526352474317.jpeg?w=560&h=448&c=Y,경기> 성남/모란/복정/청계산,한국음식 > 해물탕/해물요리/꽃게,"청계산 주변에 위치한 쭈꾸미 전문점으로 드라이브 코스 또는 가족 나들이 코스로 들리기 좋은 곳입니다. 대표 메뉴는 쭈꾸미 볶음, 샐러드, 도토리전, 묵사발, 공기밥이 함께 나오는 푸짐한 한 상차림의 ‘쭈꾸미세트’입니다. 강렬한 붉은 빛의 양념과 얼얼한 매운맛으로 유명합니다. 쭈꾸미 볶음, 콩나물, 무생채를 양은 대접에 넣고 밥과 함께 비벼 먹는 비빔밥이 별미입니다. 고소한 도토리전과 시원하면서 부드러운 맛의 묵사발은 쭈꾸미의 중독적인 매운맛과 함께 잘 어우러집니다. 식사 후에는 매장 내 카페에서 커피와 음료를 무료로 제공합니다.",031-751-7500,경기도 성남시 수정구 청계산로 589-1,신구대학 식물원 근처에 위치,
2,이천돌솥밥,https://img.siksinhot.com/place/1384150986464740.jpg?w=560&h=448&c=Y,경기> 이천시,한국음식 > 한정식,"이천에 있는 돌솥밥이 유명한 집입니다. 돌솥밥을 주문하면 기본 반찬이 여러가지 나오고, 돌솥에 있는 밥을 숭늉으로 만들어 먹을수도 있습니다. 소박하고 담백하게 한 끼 식사를 하기 적합한 곳입니다.",031-632-2300,경기도 이천시 신둔면 경충대로 3194,이천 신둔초등학교 근처,
2,군포해물탕,https://img.siksinhot.com/place/1463634180847208.png?w=560&h=448&c=Y,경기> 수원-영통/신동카페거리,한국음식 > 해물탕/해물요리/꽃게,"바다가재, 주꾸미, 문어, 낙지, 새우, 꽃게 등의 풍성한 해산물을 재료로한 해물탕이 인기입니다. 얼큰한 해물탕과 함께 소주를 곁들이기 좋은 곳입니다. 예약은 하루 전 날 오전에 가능하니 참고 바랍니다.",031-215-3705,경기도 수원시 영통구 동수원로513번길 11,"원천동 법원사거리에 위치, 농협 뒷편",
2,기와집순두부 조안본점,https://img.siksinhot.com/place/1351571546947164.jpg?w=560&h=448&c=Y,경기> 남양주 - 별내/퇴계원/진접,한국음식 > 순두부,60년된 한옥을 개조하여 오픈한 손두부요리 전문점입니다. 강원도 양주에서 구입한 100% 국산콩을 맷돌에 갈아서 손두부를 만들어냅니다. 양념없이 하얗게 끓여낸 순두부 백반과 생두부를 곁들인 제육 볶음이 인기메뉴입니다. 콩비지는 원하시는 손님이 가져갈 수 있게 무료로 제공합니다. 예약은 20인 이상 단체만 가능합니다.,031-576-9009,경기도 남양주시 조안면 북한강로 133,"2호선 강변역 앞에서 2000번 좌석버스를 타고 조안면사무소 앞에서 하차, 조안면사무소에서 60m 가면 왼쪽 조안파출소 옆에 위치. ",
2,싼타루치아,https://img.siksinhot.com/place/1454667454300507.jpg?w=560&h=448&c=Y,경기> 안양-범계/평촌,세계음식 > 이태리레스토랑,42층에서 통유리로 야경을 감상할 수 있는 이탈리안 레스토랑입니다. 영화 과속 스캔들에서 유명 가수(차태현 역)의 집으로 나왔던 오피스텔 건물의 꼭대기에 위치하고 있습니다. 저녁 시간에는 라이브 피아노 연주를 들을 수 있다고 합니다. 밤에는 와인바로 운영되고 있습니다.,031-444-7000,경기도 안양시 동안구 시민대로 230 평촌아크로타워 B동 42층,범계역 1번출구 아크로타워 B동 빌딩 42층	,http://www.santa-lucia.co.kr/
2,호성식당,https://img.siksinhot.com/place/1539667194554062.jpg?w=560&h=448&c=Y,경기> 평택/송탄,한국음식 > 해물탕/해물요리/꽃게,"‘호성식당’은 평택항 인근에 위치한 꽃게 전문점입니다. 동네 주민은 물론 서해대교를 이용하는 관광객들이 즐겨 찾는 곳입니다. 대표 메뉴는 평택항에서 잡아 올린 게장을 사용해 담근 간장 게장과 갖가지 반찬이 함께 제공되는 ‘게장정식’입니다. 이 집의 게장은 쏟아져 나올 듯한 통통한 살점을 자랑합니다. 고춧가루 베이스의 얼큰한 국물 맛을 자랑하는 ‘꽃게탕’도 인기입니다. 텁텁하지 않고 해산물 특유의 감칠맛을 살려낸 점이 특징. 꽃게탕 주문 시 게장 1인분이 무료로 제공되며 공깃밥은 별도입니다. 봄, 가을에는 ‘꽃게찜’을 겨울에는 ‘굴탕’을 계절 메뉴로 즐길 수 있습니다.",031-681-7787,경기도 평택시 포승읍 연암길 87,평택항 근처에 위치,
2,스시쿤,https://img.siksinhot.com/place/1463635308530273.png?w=560&h=448&c=Y,경기> 분당-정자/수내,세계음식 > 일본음식/초밥,"잘숙성된 선어회와 다양한 해산물을 맛볼수 있는 곳입니다. 코스요리를 판매하며, 요리구성이 방문할때마다 조금씩 바뀌어 더 좋은 곳입니다. 당일 예약의 경우 자리를 잡지 못할 수도 있으니 사전에 예약을 해야 합니다. ",031-719-6972,경기도 성남시 분당구 성남대로 381,"정자역 5번출구에서 우리은행 골목으로 직진, 폴라리스 빌딩 1층에 위치",
2,한성치킨,https://img.siksinhot.com/place/1579585372801066.jpg?w=560&h=448&c=Y,경기> 김포시,한국음식 > 치킨/훈제,‘한성치킨’은 어머니에 이어 아들이 대를 이어 운영 중인 치킨집입니다. 대표 메뉴 ‘후라이드치킨’은 생 닭에 반죽을 버무려 장시간 숙성하고 두 번 튀겨내는 점이 비법입니다. 바삭하면서도 고소한 맛의 후라이드치킨과 함께 달짝지근하면서도 깔끔한 매운맛 양념에 버무려진 양념치킨을 동시에 즐길 수 있는 ‘반반치킨’도 인기. 포장 예약은 전화 후 직원이 안내해주는 시간에 방문하면 되며 재료 소진 시 조기 마감하니 참고 바랍니다.,031-987-2744,경기도 김포시 양촌읍 석모로73번길 85,13:00 ~ 22:00 OPEN,
2,평가옥 분당점,https://img.siksinhot.com/place/1462847565921716.png?w=560&h=448&c=Y,경기> 분당-정자/수내,한국음식 > 냉면,"조부대부터 3대째 가업을 이어오고 있는 평양음식 전문점입니다. 평양냉면, 어복쟁반, 녹두지짐 등 평양 전통음식이 이곳의 대표메뉴입니다. 돼지고기가 큼직큼직하게 들어간 고소한 빈대떡도 별미라고 하며, 만두전골은 평양음식이 싱겁다는 사람들을 위해 좀더 칼칼한 맛을 냈다고 합니다. 예약은 5인 이상, 오후 6시까지 가능합니다.",031-786-1571,경기도 성남시 분당구 느티로51번길 9,정자역 인근 백현중학교 옆에 위치,없음
